USER_ID,PLAN,COUNTRY,LOST_MRR,DAYS_TO_CHURN,CHURN_STAGE,CHURNED_AT,CHURN_MONTH,CHURN_YEAR,CHURN_MONTH_NUM,TOTAL_SESSIONS,BOUNCE_RATE_PCT,LAST_FEATURE_USED,TICKETS_BEFORE_CHURN,NPS_CATEGORY
user_28927,free,UK,0,46,early,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,9.09,filter_tasks,,detractor
user_31480,free,BR,0,83,early,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,102,25.49,create_project,,
user_18641,free,CA,0,86,early,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,35,22.86,filter_tasks,,
user_19368,free,SG,0,75,early,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,search,,
user_33239,free,IN,0,26,immediate,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,14.29,create_project,,
user_35229,free,IN,0,84,early,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,15,26.67,view_dashboard,,
user_6125,pro,IN,49,22,immediate,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,188,28.19,search,,passive
user_30234,free,FR,0,29,immediate,2024-02-10 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,16.67,view_dashboard,,
user_252,free,US,0,35,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,11.11,filter_tasks,2,
user_33249,free,IN,0,35,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,26,23.08,set_deadline,,
user_6456,free,IN,0,78,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,33.33,view_dashboard,,promoter
user_29380,free,US,0,24,immediate,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,37,21.62,set_deadline,2,
user_20038,free,UK,0,14,immediate,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,42.86,filter_tasks,,
user_14597,free,IN,0,85,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,67,19.40,filter_tasks,,
user_2401,enterprise,US,299,91,mid,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,286,23.43,view_analytics,,
user_6521,free,US,0,53,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,42.86,filter_tasks,,
user_13538,free,NL,0,30,immediate,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,27,22.22,export_report,,passive
user_18311,free,IN,0,69,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,11.11,search,,
user_30828,free,SG,0,82,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,78,29.49,create_project,,
user_35522,free,US,0,85,early,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,20.00,view_dashboard,,
user_25681,free,US,0,148,mid,2024-02-11 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,40.00,search,,
user_22000,free,US,0,75,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,44.44,view_dashboard,,
user_476,free,CA,0,26,immediate,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,300,27.67,invite_teammate,,
user_34444,free,US,0,110,mid,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,33,15.15,search,,
user_5971,free,IN,0,28,immediate,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,27,3.70,set_deadline,,passive
user_3797,free,US,0,407,late,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,33.33,filter_tasks,,
user_31586,free,IN,0,103,mid,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,4,25.00,search,,
user_7158,pro,US,49,118,mid,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,72,27.78,comment_task,,passive
user_27196,free,US,0,70,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,11.11,view_dashboard,,
user_38769,free,CA,0,71,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,20,25.00,search,,
user_4210,pro,AU,49,29,immediate,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,35,34.29,create_project,5,
user_21177,free,FR,0,26,immediate,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,set_deadline,,
user_11017,free,DE,0,259,mid,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,18,33.33,upload_file,,
user_18377,free,BR,0,86,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,32,28.13,view_dashboard,,
user_35692,free,BR,0,60,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,20.00,set_deadline,,
user_4088,pro,US,49,47,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,100,29.00,create_project,,
user_36576,free,CA,0,41,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,27.27,search,,
user_38663,free,IN,0,17,immediate,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,28,39.29,filter_tasks,,
user_15501,free,BR,0,36,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,96,32.29,view_dashboard,,
user_21180,free,FR,0,50,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,12.50,filter_tasks,,
user_15818,free,UK,0,81,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,67,28.36,filter_tasks,,
user_37078,free,IN,0,24,immediate,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,25,24.00,create_project,,passive
user_31810,free,IN,0,40,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,21.43,view_dashboard,,
user_16216,free,CA,0,31,early,2024-02-12 00:00:00.000,2024-02-01 00:00:00.000,2024,2,16,50.00,search,,
user_19845,free,BR,0,64,early,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,19,21.05,view_dashboard,1,
user_16434,free,IN,0,34,early,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,14.29,comment_task,,
user_24240,free,UK,0,83,early,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,16,18.75,search,,
user_1998,free,IN,0,118,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,view_dashboard,,
user_33500,free,NL,0,22,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,search,,
user_34106,free,IN,0,20,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,50,20.00,view_dashboard,,
user_34081,free,BR,0,122,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,75,32.00,view_dashboard,,
user_15408,pro,FR,49,79,early,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,52,19.23,search,3,
user_8590,free,IN,0,38,early,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,18,16.67,create_project,,
user_21132,free,US,0,30,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,0.00,create_project,,promoter
user_29077,free,IN,0,195,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,search,,
user_3194,pro,CA,49,127,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,56,23.21,filter_tasks,,
user_5677,free,UK,0,233,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,7.14,filter_tasks,,
user_3405,free,IN,0,24,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,22,18.18,comment_task,,
user_7717,free,US,0,25,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,upload_file,,
user_39917,free,BR,0,17,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,52,28.85,set_deadline,,passive
user_18055,pro,DE,49,16,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,40,12.50,view_analytics,,
user_37190,free,DE,0,18,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,16,25.00,filter_tasks,,
user_34298,free,US,0,60,early,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,16,18.75,view_dashboard,,
user_24790,free,IN,0,104,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,filter_tasks,,
user_34721,free,AU,0,117,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,8.33,upload_file,,detractor
user_8538,free,IN,0,17,immediate,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,44,13.64,export_report,,
user_35292,free,IN,0,131,mid,2024-02-13 00:00:00.000,2024-02-01 00:00:00.000,2024,2,22,36.36,filter_tasks,,
user_32593,free,DE,0,58,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,97,17.53,comment_task,,
user_26180,free,IN,0,32,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,22,22.73,view_dashboard,,
user_24972,free,UK,0,60,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,create_project,,
user_33936,free,IN,0,74,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,12.50,view_dashboard,,
user_13288,free,US,0,80,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,33.33,view_dashboard,,
user_5074,free,US,0,59,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,view_dashboard,,
user_28175,free,UK,0,80,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,comment_task,,
user_36753,free,BR,0,29,immediate,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,37.50,comment_task,,
user_11372,free,DE,0,79,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,invite_teammate,,
user_19104,free,IN,0,27,immediate,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,37.50,set_deadline,,passive
user_21733,free,US,0,31,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,18.18,comment_task,1,
user_38093,free,SG,0,23,immediate,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,13,38.46,invite_teammate,2,
user_13213,free,IN,0,19,immediate,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,view_dashboard,,
user_25122,free,US,0,78,early,2024-02-14 00:00:00.000,2024-02-01 00:00:00.000,2024,2,32,21.88,search,,
user_29028,pro,BR,49,74,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,126,30.16,comment_task,,
user_18259,free,IN,0,38,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,24,20.83,upload_file,,
user_19583,free,US,0,37,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,23,30.43,search,,detractor
user_24006,free,UK,0,51,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,40.00,upload_file,,
user_31333,free,SG,0,62,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,13,15.38,view_dashboard,,
user_37531,free,US,0,35,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,view_dashboard,2,
user_36956,free,US,0,85,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,25,28.00,filter_tasks,,
user_11188,free,US,0,47,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,17,23.53,filter_tasks,,promoter
user_2189,pro,UK,49,70,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,177,22.03,comment_task,,detractor
user_6978,pro,IN,49,116,mid,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,210,28.10,view_dashboard,,
user_38230,free,CA,0,26,immediate,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,14.29,filter_tasks,,promoter
user_31794,free,NL,0,59,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,view_dashboard,,
user_5002,free,CA,0,25,immediate,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,18.18,view_dashboard,,detractor
user_32246,free,SG,0,90,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,17,35.29,create_project,,
user_18054,free,US,0,20,immediate,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,20,10.00,create_project,,
user_9214,free,DE,0,20,immediate,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,11.11,search,,
user_33183,free,BR,0,24,immediate,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,filter_tasks,,
user_10974,free,IN,0,108,mid,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,17,41.18,view_dashboard,,
user_9832,free,BR,0,37,early,2024-02-15 00:00:00.000,2024-02-01 00:00:00.000,2024,2,46,21.74,create_project,,passive
user_12544,free,AU,0,57,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,42.86,set_deadline,,
user_26002,free,US,0,16,immediate,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,33.33,filter_tasks,,
user_3224,free,US,0,82,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,view_dashboard,,
user_1772,free,DE,0,212,mid,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,26,15.38,view_dashboard,,
user_4230,free,FR,0,75,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,33.33,filter_tasks,,
user_37301,free,US,0,121,mid,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,17,17.65,create_project,,passive
user_12130,free,FR,0,54,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,36.36,upload_file,1,
user_38808,free,US,0,64,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,43,18.60,view_dashboard,,
user_24536,free,US,0,42,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,set_deadline,,
user_500,free,AU,0,42,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,201,29.35,comment_task,,
user_33098,free,DE,0,51,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,13,30.77,search,,
user_28701,free,IN,0,60,early,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,57.14,filter_tasks,,
user_37373,free,US,0,29,immediate,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,19,31.58,set_deadline,,
user_10888,free,AU,0,17,immediate,2024-02-16 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,create_project,,
user_23444,free,SG,0,49,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,34,20.59,upload_file,,
user_5934,free,CA,0,73,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,222,21.17,view_dashboard,,
user_1255,free,CA,0,42,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,18,22.22,search,,
user_34626,free,UK,0,62,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,80.00,set_deadline,,
user_22133,free,US,0,52,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,20.00,set_deadline,,
user_420,free,CA,0,93,mid,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,23,8.70,filter_tasks,,
user_16937,pro,US,49,29,immediate,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,48,33.33,view_dashboard,,
user_29983,pro,DE,49,16,immediate,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,244,27.46,filter_tasks,,
user_10945,free,DE,0,33,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,25.00,search,,
user_21864,free,FR,0,118,mid,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,61,22.95,filter_tasks,,
user_7576,pro,DE,49,46,early,2024-02-17 00:00:00.000,2024-02-01 00:00:00.000,2024,2,42,23.81,comment_task,,passive
user_22580,free,DE,0,30,immediate,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,33.33,filter_tasks,,
user_20360,free,US,0,29,immediate,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,28.57,view_dashboard,,
user_16078,free,IN,0,27,immediate,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,create_project,,
user_830,free,IN,0,128,mid,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,40.00,search,,passive
user_16201,free,SG,0,37,early,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,25,16.00,view_dashboard,,
user_21001,free,US,0,83,early,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,25,16.00,view_dashboard,,
user_10265,free,IN,0,132,mid,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,30,20.00,view_dashboard,,passive
user_9572,free,US,0,108,mid,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,create_project,,
user_34163,free,US,0,72,early,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,14.29,view_dashboard,,
user_19429,free,AU,0,219,mid,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,11.11,view_dashboard,,
user_34791,free,IN,0,161,mid,2024-02-18 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,36.36,view_dashboard,,detractor
user_10759,pro,UK,49,58,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,57,29.82,filter_tasks,,
user_36877,free,IN,0,57,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,9.09,view_dashboard,,
user_37406,free,DE,0,16,immediate,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,57.14,search,,
user_2228,free,US,0,66,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,21.43,view_dashboard,,
user_13139,free,IN,0,61,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,43,18.60,search,,
user_34798,free,US,0,198,mid,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,27.27,view_dashboard,,passive
user_25896,free,UK,0,125,mid,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,48,27.08,set_deadline,,
user_21009,free,IN,0,84,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,create_project,,
user_8841,free,DE,0,75,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,21.43,create_project,,
user_38517,free,US,0,15,immediate,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,25.00,filter_tasks,,
user_20450,free,US,0,17,immediate,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,58,25.86,comment_task,,
user_13406,pro,CA,49,87,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,58,31.03,set_deadline,1,
user_34810,free,US,0,42,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,view_dashboard,1,
user_3572,free,US,0,26,immediate,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,33.33,filter_tasks,,
user_25487,free,BR,0,170,mid,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,33.33,comment_task,,
user_4344,free,UK,0,74,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,31,35.48,filter_tasks,,
user_21396,free,CA,0,112,mid,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,33.33,filter_tasks,1,
user_5018,pro,NL,49,67,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,56,25.00,create_project,,
user_11806,pro,FR,49,89,early,2024-02-19 00:00:00.000,2024-02-01 00:00:00.000,2024,2,38,21.05,filter_tasks,5,passive
user_36585,free,DE,0,67,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,38,31.58,filter_tasks,,passive
user_16870,free,US,0,90,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,17,11.76,search,,
user_39334,free,US,0,74,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,23,39.13,view_dashboard,,
user_26644,free,IN,0,85,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,43,18.60,search,,
user_853,pro,AU,49,27,immediate,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,45,22.22,view_dashboard,,
user_8834,free,BR,0,21,immediate,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,33.33,search,,
user_38610,free,US,0,39,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,view_analytics,,
user_21272,free,FR,0,38,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,comment_task,,
user_12345,free,UK,0,45,early,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,18.18,view_dashboard,2,
user_33048,free,DE,0,415,late,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,25.00,search,,
user_37136,free,US,0,16,immediate,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,39,28.21,view_dashboard,1,
user_39717,free,AU,0,30,immediate,2024-02-20 00:00:00.000,2024-02-01 00:00:00.000,2024,2,266,24.81,view_analytics,,
user_488,free,UK,0,17,immediate,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,14.29,view_dashboard,1,
user_30929,free,IN,0,123,mid,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,20,30.00,create_project,,
user_7468,free,IN,0,42,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,17,29.41,comment_task,,
user_28585,free,US,0,65,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,14,14.29,view_dashboard,,promoter
user_9198,free,IN,0,201,mid,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,95,26.32,comment_task,2,
user_14531,free,IN,0,16,immediate,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,12,16.67,view_dashboard,,
user_8294,free,DE,0,146,mid,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,create_project,,passive
user_1711,free,DE,0,55,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,33.33,view_dashboard,,
user_35678,free,UK,0,31,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,0.00,upload_file,2,passive
user_20459,free,IN,0,177,mid,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,22.22,comment_task,,
user_28688,pro,US,49,27,immediate,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,178,22.47,view_dashboard,,
user_19699,free,DE,0,163,mid,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,14.29,filter_tasks,,passive
user_18401,pro,CA,49,93,mid,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,184,23.37,export_report,,promoter
user_39424,free,NL,0,86,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,42.86,invite_teammate,,
user_17095,pro,US,49,16,immediate,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,250,23.20,view_dashboard,1,
user_19915,pro,US,49,30,immediate,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,36,19.44,comment_task,1,
user_36509,free,US,0,30,immediate,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,11,9.09,view_dashboard,2,
user_9284,free,FR,0,41,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,40.00,filter_tasks,,passive
user_2991,free,US,0,32,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,33.33,view_dashboard,,
user_8049,free,DE,0,88,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,39,28.21,set_deadline,,detractor
user_33622,free,FR,0,61,early,2024-02-21 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,filter_tasks,1,passive
user_5691,free,BR,0,79,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,28.57,create_project,,promoter
user_3154,free,US,0,99,mid,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,40.00,filter_tasks,2,
user_13651,free,DE,0,63,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,20.00,invite_teammate,,
user_8866,free,CA,0,22,immediate,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,19,15.79,view_dashboard,,passive
user_35417,free,AU,0,70,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,5,20.00,set_deadline,,
user_34264,pro,UK,49,102,mid,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,71,30.99,search,,passive
user_35721,free,SG,0,69,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,16.67,invite_teammate,,
user_30902,free,IN,0,39,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,9,22.22,search,,
user_19173,free,IN,0,70,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,0.00,comment_task,,
user_28390,free,US,0,37,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,57.14,comment_task,,
user_18572,free,DE,0,23,immediate,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,8,0.00,filter_tasks,,detractor
user_25758,free,CA,0,82,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,18,27.78,view_dashboard,,
user_10805,free,BR,0,69,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,202,25.74,filter_tasks,,
user_29601,free,AU,0,71,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,14.29,search,,
user_6314,free,NL,0,19,immediate,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,28.57,upload_file,,
user_1973,free,CA,0,66,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,28.57,search,,
user_11079,free,NL,0,107,mid,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,6,0.00,search,,detractor
user_1061,free,FR,0,164,mid,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,40,30.00,filter_tasks,,
user_30262,free,NL,0,21,immediate,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,10,20.00,search,,
user_27948,free,US,0,88,early,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,7,14.29,view_dashboard,,
user_33820,free,DE,0,29,immediate,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,13,38.46,comment_task,,
user_36242,free,IN,0,16,immediate,2024-02-22 00:00:00.000,2024-02-01 00:00:00.000,2024,2,16,37.50,create_project,,promoter
